frame,track_id,x1,y1,x2,y2
51,10,306,643,344,709
51,11,375,397,415,453
51,12,738,352,772,402
51,13,799,383,826,432
51,14,1090,296,1115,349
51,15,959,191,988,234
51,16,737,267,770,313
51,17,518,230,550,278
51,18,1502,273,1527,321
51,19,640,161,671,203
51,20,778,192,807,236
51,21,902,198,934,241
51,22,580,113,607,155
51,32,613,195,607,188
51,34,1866,1031,1897,1079
52,1,374,455,409,510
52,2,1698,363,1725,418
52,3,1103,480,1131,532
52,4,940,246,969,288
52,5,783,536,821,589
52,6,1191,383,1217,432
52,7,1653,484,1685,541
52,8,1350,766,1384,832
52,9,357,370,391,427
52,10,310,639,346,701
52,11,380,398,421,456
52,12,739,353,773,403
52,13,802,383,830,431
52,14,1096,297,1121,350
52,15,960,191,989,234
52,16,736,267,769,314
52,17,521,231,555,280
52,18,1503,273,1530,323
52,19,643,163,674,205
52,20,777,193,806,234
52,21,903,199,935,243
52,22,584,114,609,156
52,32,614,196,607,189
52,34,1864,1030,1896,1079
53,1,378,453,414,508
53,2,1700,362,1728,420
53,3,1104,480,1132,531
53,4,941,247,971,290
53,5,780,535,819,590
53,6,1194,383,1219,432
53,7,1655,484,1687,541
53,8,1352,764,1385,831
53,9,361,371,393,428
53,10,312,636,348,697
53,11,381,400,421,456
53,12,739,354,772,403
53,13,805,383,834,432
53,14,1101,298,1127,350
53,15,960,192,989,234
53,16,734,268,768,315
53,17,525,233,559,281
53,18,1505,275,1531,323
53,19,647,165,678,207
53,20,776,193,806,235
53,21,904,201,935,244
53,22,589,115,614,156
53,32,615,197,607,189
53,34,1863,1029,1895,1079
54,1,384,452,420,505
54,2,1701,363,1730,421
54,3,1104,480,1133,530
54,4,943,248,973,291
54,5,779,533,818,590
54,6,1198,383,1223,432
54,7,1656,483,1689,541
54,8,1355,762,1388,830
54,9,363,372,395,428
54,10,313,634,349,695
54,11,384,399,423,455
54,12,739,355,772,404
54,13,809,384,836,431
54,14,1108,299,1133,350
54,15,959,193,988,236
54,16,734,268,766,316
54,17,530,235,562,282
54,18,1507,277,1534,324
54,19,653,166,683,209
54,20,777,195,805,237
54,21,905,202,935,246
54,22,595,117,619,158
54,32,616,199,608,190
54,34,1862,1027,1896,1079
55,1,390,452,424,502
55,2,1704,363,1733,421
55,3,1103,480,1132,530
55,4,945,249,975,293
55,5,780,531,820,589
55,6,1202,383,1227,432
55,7,1657,484,1690,541
55,8,1358,760,1391,828
55,9,367,372,396,425
55,10,315,631,351,694
55,11,387,401,425,454
55,12,742,354,775,403
55,13,811,384,838,431
55,14,1114,299,1139,351
55,15,960,195,989,239
55,16,736,268,768,315
55,17,533,236,565,282
55,18,1510,279,1537,326
55,19,655,168,686,210
55,20,776,196,804,238
55,21,908,202,937,246
55,22,597,115,622,158
55,32,617,200,608,190
55,34,1863,1026,1897,1079
56,1,393,452,427,501
56,2,1706,365,1737,422
56,3,1102,481,1131,530
56,4,946,250,976,295
56,5,782,529,821,587
56,6,1206,384,1232,433
56,7,1657,485,1691,541
56,8,1361,758,1395,828
56,9,370,372,398,422
56,10,319,628,355,692
56,11,391,401,427,453
56,12,746,353,778,402
56,13,814,383,841,431
56,14,1119,300,1143,352
56,15,961,197,989,240
56,16,739,269,769,314
56,17,535,236,567,283
56,18,1515,281,1540,328
56,19,660,171,688,211
56,20,778,196,806,239
56,21,911,202,939,244
56,22,599,113,626,158
56,32,618,201,608,190
56,34,1865,1026,1899,1079
57,1,394,450,430,501
57,2,1711,367,1741,424
57,3,1104,482,1132,529
57,4,948,250,978,295
57,5,783,528,822,583
57,6,1210,385,1237,434
57,7,1660,486,1694,543
57,8,1364,757,1398,826
57,9,373,371,401,423
57,10,325,624,360,687
57,11,393,401,428,452
57,12,751,353,783,401
57,13,819,381,846,431
57,14,1126,301,1149,353
57,15,963,198,990,240
57,16,740,269,770,313
57,17,540,236,572,283
57,18,1517,284,1542,329
57,19,664,172,693,213
57,20,779,197,807,239
57,21,914,203,942,246
57,22,605,112,631,159
57,32,620,203,608,191
57,34,1867,1026,1900,1079
58,1,396,449,431,501
58,2,1714,369,1743,424
58,3,1105,482,1134,529
58,4,952,250,981,295
58,5,783,527,821,581
58,6,1214,386,1241,436
58,7,1660,488,1692,543
58,8,1367,757,1401,825
58,9,375,372,402,423
58,10,330,620,364,682
58,11,396,399,430,450
58,12,752,353,784,400
58,13,823,380,849,430
58,14,1132,301,1154,353
58,15,965,198,992,240
58,16,738,269,769,313
58,17,545,236,577,283
58,18,1519,284,1544,330
58,19,667,173,697,216
58,20,779,198,807,239
58,21,915,204,944,247
58,22,608,113,635,160
58,32,621,204,609,191
58,34,1868,1026,1901,1079
59,1,398,447,433,500
59,2,1718,370,1747,424
59,3,1107,482,1136,529
59,4,954,251,984,295
59,5,782,527,820,581
59,6,1218,387,1245,437
59,7,1662,488,1694,544
59,8,1371,758,1405,823
59,9,377,372,403,423
59,10,333,617,366,675
59,11,399,397,433,448
59,12,753,352,785,399
59,13,826,380,853,429
59,14,1137,302,1159,354
59,15,966,199,993,240
59,16,739,269,771,315
59,17,550,236,583,284
59,18,1521,286,1545,332
59,19,670,175,700,217
59,20,778,199,808,241
59,21,916,205,946,249
59,22,615,115,641,161
59,32,622,206,609,191
59,34,1868,1027,1900,1080
60,1,402,446,436,499
60,2,1721,371,1748,425
60,3,1106,483,1137,529
60,4,956,252,986,296
60,5,781,526,818,581
60,6,1222,388,1248,437
60,7,1664,489,1694,544
60,8,1374,757,1407,822
60,9,380,373,407,424
60,10,333,614,366,672
60,11,404,395,437,446
60,12,754,352,786,401
60,13,830,379,857,429
60,14,1141,302,1164,354
60,15,966,199,993,240
60,16,739,268,772,316
60,17,554,236,588,285
60,18,1525,286,1550,331
60,19,671,176,702,220
60,20,778,200,807,243
60,21,917,205,947,250
60,22,620,119,643,161
60,32,623,207,609,192
60,34,1868,1027,1900,1080
61,1,407,444,442,497
61,2,1724,372,1751,426
61,3,1105,484,1135,529
61,4,957,253,988,297
61,5,781,525,817,581
61,6,1224,389,1250,438
61,7,1665,489,1696,543
61,8,1374,757,1408,822
61,9,383,374,410,425
61,10,334,611,367,671
61,11,409,393,442,445
61,12,756,353,787,401
61,13,834,379,860,429
61,14,1146,303,1169,355
61,15,967,201,995,242
61,16,738,269,770,316
61,17,559,236,594,286
61,18,1527,285,1553,331
61,19,673,178,704,223
61,20,777,201,806,244
61,21,920,207,949,251
61,22,625,119,649,162
61,32,624,208,609,192
61,34,1867,1026,1898,1080
62,1,411,442,445,494
62,2,1726,372,1753,427
62,3,1103,484,1132,528
62,4,959,255,989,299
62,5,782,524,818,580
62,6,1227,388,1253,438
62,7,1667,489,1698,544
62,8,1374,756,1407,821
62,9,386,375,412,424
62,10,337,608,371,669
62,11,415,392,446,442
62,12,759,354,789,401
62,13,836,380,862,429
62,14,1152,305,1175,356
62,15,968,202,996,244
62,16,739,269,770,316
62,17,563,238,598,287
62,18,1529,286,1556,332
62,19,678,179,707,223
62,20,780,202,807,244
62,21,921,208,949,252
62,22,627,118,650,162
62,32,625,210,610,193
62,34,1866,1025,1897,1079
63,1,414,441,447,491
63,2,1727,373,1755,428
63,3,1102,483,1133,529
63,4,960,256,989,300
63,5,784,523,821,578
63,6,1231,388,1257,438
63,7,1668,489,1700,544
63,8,1376,754,1410,820
63,9,388,375,415,426
63,10,340,603,375,666
63,11,420,390,452,440
63,12,761,352,792,402
63,13,839,380,864,431
63,14,1158,305,1182,356
63,15,968,203,995,245
63,16,741,269,770,314
63,17,566,241,600,288
63,18,1532,288,1558,333
63,19,683,181,712,224
63,20,780,203,807,242
63,21,923,208,951,252
63,22,631,119,655,163
63,32,627,211,610,193
63,34,1865,1024,1896,1079
64,1,415,440,450,491
64,2,1729,373,1757,429
64,3,1103,482,1135,529
64,4,961,257,989,301
64,5,785,521,821,574
64,6,1236,387,1261,438
64,7,1668,489,1700,544
64,8,1379,752,1412,819
64,9,389,374,419,429
64,10,345,600,379,661
64,11,426,387,459,439
64,12,764,352,795,400
64,13,843,380,868,430
64,14,1164,306,1188,357
64,15,969,203,996,247
64,16,742,269,772,313
64,17,569,241,601,288
64,18,1534,290,1560,335
64,19,686,182,716,226
64,20,779,204,806,242
64,21,926,208,954,253
64,22,637,119,660,164
64,32,628,212,610,193
64,34,1864,1024,1896,1079
65,1,415,440,449,490
65,2,1730,375,1759,430
65,3,1104,481,1135,527
65,4,962,256,990,301
65,5,784,519,821,572
65,6,1238,388,1264,439
65,7,1669,490,1701,543
65,8,1381,750,1415,818
65,9,389,375,421,431
65,10,350,596,383,653
65,11,431,384,464,436
65,12,766,352,797,399
65,13,847,379,872,429
65,14,1169,306,1194,357
65,15,971,204,998,247
65,16,742,270,773,314
65,17,573,242,604,288
65,18,1536,291,1562,336
65,19,689,184,718,227
65,20,779,203,807,244
65,21,928,209,956,253
65,22,641,122,664,166
65,32,629,214,610,194
65,34,1864,1022,1896,1079
66,1,417,439,450,490
66,2,1732,377,1761,431
66,3,1103,478,1136,526
66,4,965,257,993,301
66,5,782,519,820,571
66,6,1240,388,1267,440
66,7,1667,491,1700,544
66,8,1383,748,1417,816
66,9,392,379,422,432
66,10,351,592,384,649
66,11,436,383,467,432
66,12,766,352,797,398
66,13,851,379,876,428
66,14,1175,308,1198,357
66,15,971,205,999,247
66,16,742,270,773,315
66,17,578,242,609,288
66,18,1538,293,1563,338
66,19,691,187,720,230
66,20,778,205,806,246
66,21,927,210,955,255
66,22,644,129,664,168
66,32,630,215,611,194
66,34,1861,1021,1894,1078
67,1,420,437,454,489
67,2,1735,379,1762,432
67,3,1097,477,1130,527
67,4,967,259,995,302
67,5,778,519,816,571
67,6,1243,390,1270,440
67,7,1666,492,1699,545
67,8,1385,747,1419,813
67,9,395,381,424,432
67,10,353,590,385,648
67,11,440,382,470,429
67,12,767,353,798,399
67,13,853,379,878,425
67,14,1179,308,1202,358
67,15,971,206,997,247
67,16,741,273,771,317
67,17,583,243,615,289
67,18,1539,294,1563,339
67,19,692,189,721,232
67,20,778,205,805,247
67,21,928,212,956,256
67,22,646,134,665,170
67,32,631,216,611,195
67,34,1860,1021,1891,1077
68,1,424,436,458,488
68,2,1737,380,1764,433
68,3,1095,477,1127,526
68,4,968,260,996,303
68,5,774,519,813,571
68,6,1246,392,1272,441
68,7,1665,493,1698,547
68,8,1387,746,1420,811
68,9,397,380,426,432
68,10,354,588,386,647
68,11,444,380,472,427
68,12,767,353,800,401
68,13,856,379,882,426
68,14,1183,308,1206,358
68,15,970,207,997,249
68,16,740,273,769,318
68,17,588,243,620,291
68,18,1540,294,1564,339
68,19,694,190,722,234
68,20,778,207,805,248
68,21,929,215,955,258
68,22,649,131,669,170
68,34,1858,1021,1889,1077
69,1,428,433,462,484
69,2,1738,381,1764,434
69,3,1094,476,1126,525
69,4,968,262,997,305
69,5,772,516,812,571
69,6,1248,392,1274,441
69,7,1663,491,1696,548
69,8,1388,747,1421,810
69,9,398,380,427,432
69,10,357,584,389,644
69,11,446,378,475,428
69,12,767,352,800,401
69,13,859,379,884,426
69,14,1188,309,1211,359
69,15,970,209,997,252
69,16,740,273,769,318
69,17,591,244,624,292
69,18,1542,294,1566,340
69,19,696,190,724,234
69,20,778,207,805,248
69,21,929,216,955,259
69,22,653,131,673,170
69,34,1857,1020,1888,1076
70,1,430,432,464,481
70,2,1739,380,1765,434
70,3,1094,475,1126,525
70,4,968,263,998,307
70,5,771,514,812,569
70,6,1249,393,1273,441
70,7,1663,489,1697,548
70,8,1389,746,1419,808
70,9,401,378,428,429
70,10,361,580,392,639
70,11,451,376,479,425
70,12,767,353,799,401
70,13,860,379,885,426
70,14,1193,309,1216,359
70,15,969,210,996,253
70,16,741,272,769,316
70,17,593,246,627,293
70,18,1542,294,1567,342
70,19,697,192,725,235
70,20,776,208,804,248
70,21,931,216,955,258
70,22,655,128,678,171
70,34,1856,1020,1887,1076
71,1,430,431,464,481
71,2,1739,380,1765,435
71,3,1093,474,1125,523
71,4,969,264,998,308
71,5,771,513,813,567
71,6,1250,392,1274,441
71,7,1664,489,1697,548
71,8,1388,744,1419,807
71,9,403,378,429,426
71,10,364,577,395,634
71,11,455,374,483,422
71,12,768,352,800,401
71,13,861,378,887,427
71,14,1193,310,1216,361
71,15,968,211,994,254
71,16,739,272,768,315
71,17,596,247,629,295
71,18,1543,296,1568,342
71,19,696,193,725,237
71,20,776,210,803,250
71,21,932,217,956,259
71,22,657,128,679,171
71,34,1855,1019,1886,1076
72,1,430,431,463,480
72,2,1739,381,1766,436
72,3,1091,474,1124,522
72,4,970,266,997,309
72,5,772,512,813,564
72,6,1253,393,1277,441
72,7,1664,491,1696,546
72,8,1389,742,1420,806
72,9,405,377,432,425
72,10,366,574,396,629
72,11,457,372,484,418
72,12,770,351,801,400
72,13,863,376,889,427
72,14,1195,311,1219,362
72,15,967,212,994,254
72,16,737,272,767,314
72,17,596,250,628,295
72,18,1544,297,1570,343
72,19,695,194,724,239
72,20,773,211,800,252
72,21,933,217,958,260
72,22,660,128,682,172
72,34,1854,1019,1886,1076
73,1,429,430,461,480
73,2,1740,381,1768,436
73,3,1088,473,1120,522
73,4,970,267,997,310
73,5,770,511,812,563
73,6,1256,393,1279,441
73,7,1661,491,1692,545
73,8,1391,740,1421,805
73,9,406,376,434,425
73,10,364,571,394,627
73,11,461,370,488,416
73,12,770,350,801,398
73,13,865,375,891,425
73,14,1198,310,1222,362
73,15,966,213,992,254
73,16,735,272,766,315
73,17,596,250,628,295
73,18,1545,298,1571,345
73,19,697,196,725,240
73,20,772,211,798,252
73,21,930,218,955,260
73,22,663,129,686,173
73,34,1847,1012,1886,1079
74,1,429,429,461,479
74,2,1741,382,1769,437
74,3,1084,473,1116,522
74,4,971,266,997,309
74,5,767,511,809,563
74,6,1256,393,1280,441
74,7,1657,491,1688,545
74,8,1390,738,1421,803
74,9,406,374,434,425
74,10,363,568,394,625
74,11,464,369,490,414
74,12,768,351,799,396
74,13,866,373,892,425
74,14,1202,311,1226,362
74,15,966,216,991,253
74,16,731,271,761,316
74,17,595,250,627,295
74,18,1546,300,1571,346
74,19,698,198,725,241
74,20,770,211,796,252
74,21,927,219,952,261
74,22,666,129,689,173
74,34,1844,1010,1884,1079
75,1,429,428,462,480
75,2,1742,384,1770,437
75,3,1079,473,1110,523
75,4,969,266,997,311
75,5,762,511,803,562
75,6,1256,394,1280,441
75,7,1655,492,1685,546
75,8,1389,736,1421,802
75,9,405,373,433,424
75,10,364,564,395,624
75,11,466,368,492,413
75,12,767,351,797,397
75,13,866,372,892,423
75,14,1204,312,1229,362
75,15,962,217,988,255
75,16,730,272,759,317
75,17,596,250,628,295
75,18,1545,302,1570,346
75,19,696,199,722,242
75,20,767,210,794,250
75,21,925,221,950,263
75,22,669,130,692,174
75,34,1840,1010,1879,1077
76,1,431,426,463,478
76,2,1743,385,1770,438
76,3,1076,472,1108,523
76,4,968,267,996,311
76,5,759,510,800,562
76,6,1256,395,1281,442
76,7,1656,493,1685,547
76,8,1388,735,1421,800
76,9,405,371,433,423
76,10,364,561,396,622
76,11,468,366,493,410
76,12,766,352,796,398
76,13,868,372,893,421
76,14,1207,313,1232,362
76,15,959,217,984,257
76,16,727,271,756,317
76,17,597,251,630,296
76,18,1544,302,1568,346
76,19,695,201,722,243
76,20,763,210,789,249
76,21,926,222,949,264
76,22,673,130,696,175
76,34,1839,1009,1877,1076
76,36,12,336,29,390
77,1,431,424,462,474
77,2,1743,386,1770,439
77,3,1075,471,1106,520
77,4,967,268,996,312
77,5,759,508,800,560
77,6,1258,396,1282,442
77,7,1657,493,1685,547
77,8,1390,735,1422,798
77,9,406,369,434,419
77,10,366,559,397,615
77,11,469,364,493,405
77,12,766,352,795,398
77,13,868,372,892,420
77,14,1210,313,1235,363
77,15,957,218,982,258
77,16,727,271,755,316
77,17,599,251,632,296
77,18,1544,302,1568,348
77,19,696,203,723,244
77,20,760,211,787,250
77,21,926,223,948,264
77,22,676,130,699,176
77,34,1837,1008,1876,1076
77,36,20,336,37,390
78,1,430,423,461,472
78,2,1744,387,1770,439
78,3,1072,470,1103,518
78,4,967,269,996,313
78,5,761,506,801,558
78,6,1258,397,1282,442
78,7,1656,494,1684,547
78,8,1391,735,1422,798
78,9,407,368,435,417
78,10,366,556,395,609
78,11,472,363,496,402
78,12,764,351,793,398
78,13,869,372,892,420
78,14,1213,313,1238,364
78,15,957,218,981,258
78,16,727,271,755,314
78,17,599,251,633,296
78,18,1545,302,1569,348
78,19,696,204,723,245
78,20,759,212,785,251
78,21,927,224,949,265
78,22,679,131,702,176
78,34,1835,1010,1872,1076
78,36,27,335,44,390
79,1,429,423,461,471
79,2,1746,387,1772,439
79,3,1068,469,1099,517
79,4,968,271,995,313
79,5,760,505,800,555
79,6,1258,397,1282,443
79,7,1656,493,1684,547
79,8,1390,735,1421,797
79,9,406,367,434,415
79,10,364,553,393,606
79,11,468,360,494,402
79,12,764,350,792,397
79,13,869,370,892,418
79,14,1217,313,1241,364
79,15,955,217,981,257
79,16,723,270,752,314
79,17,599,252,633,297
79,18,1546,301,1570,348
79,19,694,205,722,246
79,20,757,212,783,251
79,21,926,223,949,265
79,22,682,131,706,177
79,34,1834,1010,1870,1076
79,36,33,335,50,390
80,1,428,423,460,470
80,2,1747,386,1773,439
80,3,1065,469,1095,517
80,4,967,270,993,312
80,5,759,504,798,553
80,6,1259,397,1282,443
80,7,1657,492,1685,546
80,8,1389,734,1420,796
80,9,404,365,433,414
80,10,360,550,390,605
80,11,469,357,495,400
80,12,764,349,792,396
80,13,871,368,894,416
80,14,1221,314,1244,363
80,15,955,217,980,256
80,16,719,271,749,314
80,17,598,252,633,297
80,18,1547,301,1572,347
80,19,696,206,723,247
80,20,754,211,780,251
80,21,925,223,949,264
80,22,685,132,709,178
80,34,1832,1009,1868,1076
80,36,39,335,56,390
81,1,427,422,458,470
81,2,1748,386,1775,439
81,3,1060,468,1089,517
81,4,967,269,992,312
81,5,754,503,794,552
81,6,1261,396,1283,442
81,7,1657,491,1686,546
81,8,1389,732,1420,796
81,9,404,363,434,414
81,10,357,548,387,603
81,11,468,353,496,397
81,12,763,348,792,394
81,13,872,367,895,414
81,14,1224,313,1246,363
81,15,953,216,978,255
81,16,716,271,746,315
81,17,596,253,629,297
81,18,1548,301,1573,347
81,19,695,205,722,248
81,20,751,211,778,249
81,21,923,223,948,265
81,22,689,132,713,179
81,34,1833,1008,1871,1077
81,36,43,333,61,388
82,1,423,420,455,470
82,2,1750,386,1777,440
82,3,1055,468,1085,516
82,4,968,269,994,313
82,5,749,503,790,553
82,6,1262,395,1286,442
82,7,1656,491,1685,545
82,8,1390,730,1421,796
82,9,405,361,435,414
82,10,358,544,388,601
82,11,465,351,493,395
82,12,760,347,789,393
82,13,872,366,896,413
82,14,1227,313,1249,363
82,15,951,217,976,254
82,16,715,271,744,315
82,17,594,253,627,297
82,18,1549,303,1574,348
82,19,694,205,721,248
82,20,748,211,775,249
82,21,922,223,948,265
82,22,692,133,716,180
82,34,1833,1007,1871,1077
82,36,48,333,66,387
83,1,421,417,453,468
83,2,1752,386,1780,440
83,3,1054,466,1084,515
83,4,968,269,993,312
83,5,745,502,786,552
83,6,1264,394,1288,442
83,7,1656,491,1686,544
83,8,1391,728,1423,795
83,9,409,359,436,410
83,10,360,541,390,598
83,11,463,349,492,391
83,12,757,346,787,392
83,13,873,364,897,411
83,14,1230,313,1252,363
83,15,950,218,975,255
83,16,713,271,741,315
83,17,595,253,627,296
83,18,1550,303,1576,349
83,19,693,205,720,248
83,20,744,211,772,250
83,21,921,224,947,265
83,22,695,133,719,180
83,34,1833,1007,1871,1075
83,36,53,333,71,386
84,1,422,415,453,467
84,2,1756,388,1783,441
84,3,1052,465,1082,513
84,4,967,268,993,312
84,5,742,500,783,552
84,6,1266,393,1291,442
84,7,1657,492,1687,544
84,8,1393,727,1425,794
84,9,411,354,438,405
84,10,361,538,390,592
84,11,463,348,491,388
84,12,756,347,787,393
84,13,875,363,898,410
84,14,1233,312,1254,362
84,15,949,218,973,255
84,16,712,270,739,313
84,17,596,251,629,294
84,18,1553,304,1578,349
84,19,692,205,719,248
84,20,741,210,768,249
84,21,919,224,944,265
84,22,666,127,688,171
84,34,1833,1007,1871,1073
84,36,58,331,77,385
85,1,422,413,453,464
85,2,1759,388,1786,441
85,3,1050,464,1080,511
85,4,967,268,993,311
85,5,741,498,783,552
85,6,1267,393,1293,442
85,7,1659,492,1689,544
85,8,1395,726,1427,792
85,9,413,351,439,402
85,10,361,535,389,586
85,11,463,346,492,389
85,12,755,346,784,391
85,13,876,362,900,409
85,14,1235,312,1257,362
85,15,943,216,969,257
85,16,710,269,737,312
85,17,599,250,631,293
85,18,1554,304,1578,348
85,19,691,206,717,248
85,20,738,208,765,249
85,21,919,223,942,264
85,22,666,124,689,170
85,34,1833,1007,1870,1073
85,36,62,331,82,384
86,1,421,411,451,460
86,2,1761,387,1788,442
86,3,1046,463,1077,512
86,4,966,268,993,311
86,5,741,496,781,550
86,6,1269,394,1295,442
86,7,1659,492,1689,546
86,8,1397,726,1428,791
86,9,413,349,439,399
86,10,358,533,386,584
86,11,463,343,492,386
86,12,752,345,782,390
86,13,877,360,900,408
86,14,1238,312,1260,362
86,15,941,217,968,257
86,16,707,265,736,309
86,17,599,249,631,291
86,18,1556,303,1579,347
86,19,692,207,717,249
86,20,736,207,764,249
86,21,918,223,941,262
86,22,667,124,690,170
86,34,1832,1007,1869,1072
86,36,67,332,88,384
87,1,421,410,451,458
87,2,1764,387,1790,442
87,3,1044,463,1074,511
87,4,968,268,994,311
87,5,741,495,780,546
87,6,1271,395,1296,442
87,7,1659,492,1688,546
87,8,1399,726,1430,789
87,9,414,348,439,397
87,10,356,530,385,584
87,11,463,339,493,384
87,12,751,343,781,391
87,13,878,359,902,409
87,14,1242,312,1265,362
87,15,941,217,967,257
87,16,704,264,734,308
87,17,600,249,632,290
87,18,1558,303,1582,348
87,19,688,208,714,250
87,20,734,206,761,246
87,21,916,223,940,263
87,22,668,123,691,170
87,34,1833,1009,1869,1074
87,36,72,330,93,384
88,1,419,409,449,458
88,2,1767,388,1793,442
88,3,1039,463,1068,511
88,4,969,268,994,311
88,5,740,495,777,544
88,6,1271,395,1296,441
88,7,1660,491,1689,546
88,8,1399,726,1429,789
88,9,416,346,441,395
88,10,356,527,385,583
88,11,461,337,490,380
88,12,751,342,782,390
88,13,880,357,903,407
88,14,1246,312,1269,362
88,15,939,217,965,256
88,16,702,263,733,308
88,17,600,249,633,291
88,18,1560,302,1583,348
88,19,687,208,714,250
88,20,730,205,757,244
88,21,914,223,938,264
88,22,667,125,689,169
88,34,1833,1009,1869,1076
88,36,78,331,98,382
89,1,419,408,449,457
89,2,1771,389,1795,442
89,3,1036,462,1066,511
89,4,969,269,994,312
89,5,737,494,773,543
89,6,1272,394,1296,441
89,7,1661,490,1690,546
89,8,1400,726,1429,788
89,9,417,343,442,393
89,10,356,523,386,579
89,11,459,335,489,377
89,12,752,341,782,389
89,13,881,355,905,406
89,14,1250,312,1274,362
89,15,936,217,963,257
89,16,701,262,732,307
89,17,600,249,634,291
89,18,1561,302,1586,348
89,19,686,208,714,250
89,20,728,205,755,244
89,21,912,223,936,264
89,22,668,127,687,168
89,34,1834,1008,1869,1076
89,36,83,329,104,381
90,1,418,407,448,455
90,2,1773,388,1797,441
90,3,1035,460,1064,510
90,4,970,268,994,311
90,5,735,494,771,542
90,6,1274,393,1298,440
90,7,1662,489,1692,545
90,8,1401,724,1430,788
90,9,418,341,443,391
90,10,357,519,386,573
90,11,458,332,489,376
90,12,751,340,781,387
90,13,883,353,906,402
90,14,1254,311,1278,361
90,15,935,218,962,256
90,16,700,261,729,307
90,17,599,249,633,290
90,18,1563,302,1588,348
90,19,686,208,714,250
90,20,726,206,752,244
90,21,913,223,938,264
90,22,669,126,688,166
90,34,1835,1007,1870,1076
90,36,87,329,108,379
91,1,418,405,447,454
91,2,1775,388,1801,442
91,3,1033,459,1063,508
91,4,972,268,996,311
91,5,732,493,767,542
91,6,1277,393,1300,440
91,7,1662,489,1692,544
91,8,1403,722,1433,788
91,9,419,340,444,389
91,10,358,516,386,568
91,11,456,331,487,374
91,12,749,339,779,386
91,13,885,352,908,401
91,14,1258,311,1282,361
91,15,935,217,960,257
91,16,699,260,728,306
91,17,598,249,632,291
91,18,1566,303,1591,349
91,19,686,209,714,251
91,20,724,205,749,244
91,21,913,223,937,265
91,22,670,126,689,166
91,34,1834,1006,1871,1077
91,36,92,327,113,378
92,1,417,404,447,452
92,2,1779,388,1806,443
92,3,1030,458,1061,508
92,4,972,268,996,311
92,5,731,491,767,542
92,6,1279,393,1303,441
92,7,1662,489,1693,544
92,8,1405,721,1435,787
92,9,422,338,447,386
92,10,357,513,385,564
92,11,458,328,490,374
92,12,748,339,778,387
92,13,888,352,910,398
92,14,1262,311,1285,361
92,15,934,217,959,258
92,16,700,259,728,305
92,17,596,249,630,290
92,18,1569,304,1594,349
92,19,685,209,714,252
92,20,722,205,748,244
92,21,914,223,937,265
92,22,670,126,689,165
92,34,1835,1006,1872,1077
92,36,98,326,118,377
93,1,419,402,450,454
93,2,1783,389,1810,443
93,3,1027,457,1057,508
93,4,971,268,997,310
93,5,731,490,766,542
93,6,1282,392,1305,439
93,7,1663,490,1695,544
93,8,1406,720,1436,786
93,9,424,337,448,383
93,10,356,511,384,564
93,11,460,325,491,370
93,12,747,340,776,387
93,13,890,351,912,397
93,14,1266,310,1289,361
93,15,932,217,959,259
93,16,698,258,726,304
93,17,596,249,629,289
93,18,1571,305,1595,350
93,19,690,210,718,252
93,20,721,204,746,242
93,21,915,223,937,263
93,22,671,128,689,165
93,34,1836,1007,1873,1076
93,36,104,324,124,376
94,1,419,400,451,453
94,2,1787,390,1814,443
94,3,1024,457,1055,508
94,4,972,268,998,311
94,5,730,488,765,540
94,6,1285,392,1308,438
94,7,1665,490,1697,544
94,8,1408,719,1439,784
94,9,426,336,450,380
94,10,355,509,384,564
94,11,461,323,490,366
94,12,747,340,775,387
94,13,892,349,913,396
94,14,1270,311,1292,360
94,15,932,215,959,258
94,16,697,258,725,302
94,17,597,249,630,289
94,18,1572,305,1597,350
94,19,691,210,719,252
94,20,719,204,745,242
94,21,916,222,938,262
94,22,671,127,690,165
94,34,1836,1008,1873,1075
94,36,108,325,128,376
95,1,419,399,450,450
95,2,1791,390,1817,443
95,3,1019,457,1049,509
95,4,973,269,998,312
95,5,728,487,763,537
95,6,1283,393,1309,444
95,7,1666,490,1697,544
95,8,1410,720,1441,783
95,9,428,336,452,378
95,10,354,506,384,562
95,11,460,321,489,362
95,12,745,339,773,387
95,13,893,347,915,395
95,14,1273,311,1295,360
95,15,931,215,958,258
95,16,695,258,723,302
95,17,598,248,629,286
95,18,1574,306,1599,350
95,19,691,211,718,253
95,20,714,204,740,241
95,21,915,222,938,263
95,22,671,125,690,164
95,34,1837,1009,1873,1074
95,36,114,324,134,375
96,1,418,397,449,447
96,2,1794,391,1819,444
96,3,1017,455,1046,507
96,4,972,270,998,312
96,5,724,485,760,536
96,6,1284,393,1309,445
96,7,1664,489,1696,547
96,8,1412,720,1443,782
96,9,431,335,454,377
96,10,356,503,384,557
96,11,459,320,487,360
96,12,744,338,772,386
96,13,895,345,917,394
96,14,1276,311,1297,360
96,15,929,214,956,256
96,16,694,259,721,302
96,17,597,247,628,285
96,18,1576,303,1601,349
96,19,691,212,717,253
96,20,711,205,736,243
96,21,912,222,936,264
96,22,671,122,691,163
96,34,1838,1010,1873,1074
96,36,119,324,138,375
97,1,418,397,450,446
97,2,1797,391,1822,443
97,3,1016,454,1044,504
97,4,973,269,997,312
97,5,723,485,758,534
97,6,1284,393,1309,444
97,7,1665,489,1695,545
97,8,1413,720,1443,781
97,9,433,333,457,376
